Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-08-30 00:00:00+00:00,33.953394961344905,32.18138340437194,1.7720115569729593,-1645.5091420597519
2021-08-31 00:00:00+00:00,33.909909735993416,32.24323904900859,1.6666706869848296,-1605.5090455721165
2021-09-01 00:00:00+00:00,33.364473558206434,32.30590647069162,1.0585670875148079,-1580.1034354717613
2021-09-02 00:00:00+00:00,33.289214389030356,32.36187951867273,0.9273348703576278,-1557.8473985831781
2021-09-03 00:00:00+00:00,33.3006709053028,32.41744324054722,0.8832276647555798,-1536.6499346290452
2021-09-04 00:00:00+00:00,33.3825409086897,32.463089263216055,0.919451645473646,-1514.583095137678
2021-09-05 00:00:00+00:00,33.39447017946477,32.49942221296471,0.8950479665000577,-1493.101943941677
2021-09-06 00:00:00+00:00,33.174137727276346,32.54140972880044,0.6327279984759082,-1477.916471978255
2021-09-07 00:00:00+00:00,33.136438461187424,32.58141425455677,0.555024206630652,-1464.5958910191196
2021-09-08 00:00:00+00:00,33.186293211974665,32.615011899809936,0.571281312164737,-1450.885139527166
2021-09-09 00:00:00+00:00,32.93650286911263,32.65242208948063,0.28408077963199724,-1444.067200815998
2021-09-10 00:00:00+00:00,32.93623573151864,32.702271808826794,0.2339639226918552,-1438.4520666713931
2021-09-11 00:00:00+00:00,33.01844715554046,32.73350065691422,0.28494649862623866,-1431.6133507043642
2021-09-12 00:00:00+00:00,33.092292055888976,32.745105692900545,0.3471863629884311,-1423.280877992642
2021-09-13 00:00:00+00:00,32.676414505710504,32.7724963242681,-0.09608181855758957,-1425.5868416380242
2021-09-14 00:00:00+00:00,32.44412024848676,32.81405223122173,-0.3699319827349612,-1434.4652092236638
2021-09-15 00:00:00+00:00,32.28177093338251,32.867934912969304,-0.5861639795867908,-1448.5331447337467
2021-09-16 00:00:00+00:00,32.0904402241699,32.94658191991031,-0.8561416957404071,-1469.0805454315168
2021-09-17 00:00:00+00:00,31.99366756988233,33.013353913076465,-1.0196863431941303,-1493.5530176681757
2021-09-18 00:00:00+00:00,32.20401591199717,33.05695821223019,-0.8529423002330212,-1514.0236328737685
2021-09-19 00:00:00+00:00,32.022876099070395,33.08137899573675,-1.0585028966663543,-1539.4277023937611
2021-09-20 00:00:00+00:00,31.7455789613025,33.11949710426152,-1.3739181429590215,-1572.401737824778
