model,model_index,start_id,start_kind,start_seed,initial_parameters_log,final_parameters_log,fit_success,fit_status,fit_message,nfev,nit,train_mse,train_rmse,validation_rmse,validation_bic,test_rmse,error,selected_by_train_mse,selection_reason
STD_6R4C_three_masses_plus_shunts,17,3,log_uniform_within_published_bounds,347112998.0,"[2.464800894800703,-1.6394000221401743,0.2778118429855585,-2.0340528374718323,1.665543760489264,0.8079787579216866,12.870674147353132,17.26021265908411,16.04698686498,13.648112186919867,-9.920462047600305]","[4.99999981242907,-0.7176867181234515,5.0,-1.7826148929255021,3.1179081032381255,4.770333496472137,22.561307217843503,24.391943766690915,17.39188466063242,13.666575745484847,0.040135273936556706]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,552,36,3.258591265662433,1.8051568534790634,5.0067369197934335,4796.554897053466,0.8495000711103716,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,4,log_uniform_within_published_bounds,4250539061.0,"[-9.265735124564179,-7.659615839247262,-1.1356546458779384,-0.1516230063845594,-6.34793398552794,-6.9160719719402355,22.71849897153563,14.85529682064546,20.173044737366332,19.93243989108955,-5.665368468947964]","[-9.929208954533378,4.79596887264724,-1.2086913552390681,-0.11828612955340692,1.8986875253957305,1.8363499269930554,24.083751371970344,14.550958842286555,24.655889252740234,19.996575200913984,1.5627802473445038]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1164,47,3.258610716625532,1.805162241081264,5.006680805330431,4796.5220804563405,0.849536541173417,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,5,log_uniform_within_published_bounds,1598568178.0,"[-3.8643642741083175,1.4803524969030981,4.239521361922947,-4.979906346984947,4.61984324024203,-3.382700789381822,22.139769148465163,21.185141193314593,8.957605063573268,10.322495979922476,-5.856186988213381]","[3.8376099621715953,1.515618158403665,4.2434825259351765,-4.979909451478896,4.6688788604613825,5.0,23.852635666388515,24.995780148868498,8.966698563871487,10.322492875428821,1.3313370601289025]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,372,14,3.2584932286123145,1.8051296985569525,5.006917522510318,4796.660513790721,0.8495018301796176,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,6,log_uniform_within_published_bounds,1423025511.0,"[-1.5035947220502806,3.739969203450217,-6.563909245140225,3.183316239740906,-1.8291850697404541,-6.215651531980204,11.597648780234127,9.753808837197633,13.38129483665059,23.242695341147414,-13.887705705376504]","[4.999999800024738,3.7391807718039396,-6.563713561598162,3.1833160772036915,4.728114599886293,-6.237909537445789,24.999999332771978,9.75400810000053,13.381490520175273,23.242695178610212,-13.864988916420664]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,3,43.29698746808423,6.580044640280508,4.262187667354638,4325.141556142706,0.6330609020432063,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,7,log_uniform_within_published_bounds,333253947.0,"[-3.629212355383868,1.9722963579811275,-6.695951395427725,3.3534413071123463,1.0807192447809921,-9.152503252432206,19.48056355229671,22.973744146711525,23.022361227590043,11.502912786975994,-10.387085961405443]","[1.7496018713515626,1.9681297353533076,-6.695951395427725,3.3534413071123463,1.1022586374037289,-10.0,24.88555795677313,19.19990703862022,23.022361227590043,11.502912786975994,-10.35811855755075]",False,2,ABNORMAL: ,504,1,43.303565936423645,6.58054450151533,4.261883469765876,4324.932573714956,0.6331080067286228,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,8,log_uniform_within_published_bounds,1685319069.0,"[-9.8445457178056,4.9186440148273025,-0.2982752415865626,-2.6399792010684777,-9.91527004935267,-3.8395402053525816,22.038101405795466,12.859292978754615,22.06403183020231,10.698582264161109,-17.24813644702796]","[-9.840836963403325,4.918497406565605,-0.2982747358682136,-2.6399792010684777,-9.3872755910252,-3.834426178568924,22.558742884694706,12.862040711939322,22.06403233592062,10.698582264161109,-17.24813644702796]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,264,4,74.39574525962162,8.62529682153731,9.400673371584414,6641.185915412434,9.619071793866913,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,9,log_uniform_within_published_bounds,4213129933.0,"[-6.1033909076559745,1.077094496349524,-8.425352095594175,-6.075235368961743,3.3938125268077393,4.187388280165553,11.145378028050295,19.140416944135474,19.300798009673834,11.554466391305873,-0.09421009840237815]","[3.0554247664480902,-9.940250913950264,-7.768795323248384,-0.13444594805452242,4.5937914321178495,4.546210141132514,8.065427671745894,24.856543400281502,19.86629165194356,11.679715215126018,-19.995557446441968]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,528,18,41.73646108350426,6.460376233897238,1.9559568980697866,2044.5134849297997,2.3000767793393164,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,10,log_uniform_within_published_bounds,1653286047.0,"[3.8141172960180523,4.422509376850318,2.127030572410259,-3.587234421459925,0.6012834360415322,2.947562474802236,15.645547659293266,15.69746216578832,15.17810182872821,10.808044663474773,-2.2219805970196873]","[-3.874278604746347,4.211960193169713,2.0765750370402993,-3.587927923346962,5.0,5.0,8.56767999922388,25.0,15.129991864020301,10.808044663474773,-19.991242735743533]",False,2,ABNORMAL: ,648,6,43.294288401338115,6.579839542218193,4.260174886262497,4323.758506991654,0.6336678965904647,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,11,log_uniform_within_published_bounds,3370061587.0,"[-4.839280494453978,1.5183450702386256,0.5014289039011626,1.896259814523665,-5.707911609240508,-6.309958249717676,9.374872419037695,15.185963495521772,24.965269104542898,18.76255428798391,-6.387014300120454]","[-9.741128793108164,0.5958563135896743,0.5010581890443361,1.8962642953532214,1.169491506332283,-0.48700926519737175,8.998488468954907,19.263652702778113,24.96467899390022,18.76255613259477,-3.083549319153977]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1416,34,3.4815781204089937,1.8658987433430019,4.809596724822401,4678.933770216506,0.8700868363527203,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,12,log_uniform_within_published_bounds,3258883061.0,"[-0.2720602340695599,-4.33977348366644,-8.170039392386325,-0.6636614789381241,-4.287449687303619,-4.591172029392496,12.766530580482666,9.059716364909598,15.876416383248358,20.573645309027835,-15.08892416393244]","[-10.0,-5.963506261546137,-8.182249407668383,0.23262793474431934,5.0,5.0,19.99342693524837,8.995574451578571,15.904034821087183,25.0,-15.081706249425059]",False,2,ABNORMAL: ,732,4,43.306485748766434,6.580766349656128,4.261501116291935,4324.6698773738135,0.633194328833429,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,13,log_uniform_within_published_bounds,1269844323.0,"[-9.474329163998561,-1.922114272653209,4.485740618589881,-1.549119177694049,4.984970837930776,-7.168090978880775,8.945905059287576,18.64943641254135,8.281239903892494,18.564045450431664,-9.967019503169047]","[-9.999363199595777,-2.638321454650278,4.487897551371825,-1.5477661050577243,4.977141092855565,-6.279381053502043,8.435335624230273,19.44432537445234,8.379515051076371,18.565391558995724,-9.957875094319332]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,372,6,74.39062450025104,8.624999971029046,9.404630900625921,6642.418295919218,9.624060205924847,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,14,log_uniform_within_published_bounds,2397067812.0,"[-1.9845575461610725,-8.227984800690946,1.6945671116309047,-9.451918686406044,2.0551156197132023,3.319604378532217,24.92302736677741,13.46933185565209,23.311884288069006,16.68452180905944,-8.26767367391851]","[-1.9845575657836094,-8.227984801136639,1.694567111609293,-9.451918686406044,2.0551156167407347,3.3196043785290286,24.92302734293213,13.46933185561241,23.31188428806759,16.68452180905944,-8.267673673027124]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,228,1,43.2966692861743,6.580020462443434,4.2621364468918665,4325.106368950621,0.6330635801606888,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,15,log_uniform_within_published_bounds,519046608.0,"[3.204568724242529,-6.650846467189035,0.2267695743401923,0.356775544417145,-1.0523569396193153,-7.678496985081023,9.419058050129687,23.31125552998765,23.927969040663392,14.947187150577752,-8.28600937367798]","[4.9999911044008,-10.0,0.22919175462305105,0.3596116818443138,4.99998951810093,5.0,24.521310471220662,24.99992584820918,25.0,14.948395944920087,1.9999997297397374]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,744,39,3.2584570774780515,1.805119685084081,5.006920278563626,4796.66212550528,0.849497831094726,,True,minimum_train_mse_then_lowest_start_id
STD_6R4C_three_masses_plus_shunts,17,16,log_uniform_within_published_bounds,2186938219.0,"[3.1174408448453708,-0.4231504759961755,-3.9770537031206707,-8.405157530296407,-4.976844609226795,3.4925137712463528,23.441649805716093,19.315033735717435,13.435979767969815,17.095889770607148,-17.96098978155395]","[3.1106310616157,-0.42281086298725923,-3.977051565588955,-8.405157530296407,2.431778540700463,3.4925159087780684,25.0,19.315377623761123,13.435979767969815,17.095889770607148,-17.960981231427844]",False,2,ABNORMAL: ,528,2,43.29792941438328,6.580116215872124,4.262147139415738,4325.113714485194,0.6330672669889477,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,17,log_uniform_within_published_bounds,3466030376.0,"[1.8719935782965003,3.4959802398681834,-6.001167478880351,-6.195314009189505,-8.406646082725194,1.2735136592213987,8.50497170380354,21.90975708592355,15.470872055008229,11.837482220497595,-0.6671352918242412]","[-8.774159789255533,3.5146873815065973,-6.001200976308597,-6.1952840826630915,1.367863380499353,1.609246686160453,8.405715827696655,19.764895698187146,15.470838431133002,11.837512556111317,-2.76293315262634]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,876,31,3.3309364611341943,1.825085329822744,4.970785781881657,4775.4543913441485,0.8463250268666156,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,18,log_uniform_within_published_bounds,2826454314.0,"[2.474982914818593,3.2912704836099973,-9.274489629244652,2.9842802315722636,4.167871621237847,3.56246508444611,12.540515405968986,19.15306789121911,20.65227143853381,8.317896532222173,-14.467617126585822]","[-10.0,-1.020729899394822,-9.49042354886967,2.9831859957523092,4.391100398888636,1.5971564455485183,8.0,8.0,20.395397471078105,8.452123017617058,-14.312308129339153]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,432,5,42.5185314881696,6.52062355056398,3.239658909207713,3521.9486530678787,1.2156606837589572,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,19,log_uniform_within_published_bounds,529980437.0,"[-8.320624551140483,-3.191044486918133,-1.701071767522354,-2.774959171841922,-6.758888703972964,-0.3999257665871969,21.920767775830967,12.53612685174814,22.20446190837327,11.682636191833206,-2.795619319851294]","[-8.312594464388377,-1.9767319934512382,-1.3428533130696207,-2.6753164402393805,-1.6294051440123924,-0.20926473578782054,24.51721762156144,12.739798976372136,19.888624125781018,11.721723045027785,2.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,948,39,3.2668063781933823,1.8074308778466142,5.003783860230207,4794.827402781801,0.8502217545974422,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,20,log_uniform_within_published_bounds,121698674.0,"[4.488212136344401,-9.73849167577874,-9.009623753251457,-5.650695119308875,0.9025499991889916,0.37382979865172494,15.72222428074534,9.40065577060675,24.78601320503796,16.365274085953267,1.5555880177197174]","[4.992884996433297,-10.0,5.0,-10.0,-9.99999940810602,0.373830665131005,23.14953626631824,8.019447113476074,8.0,8.0,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,528,5,74.39606605181724,8.62531541752632,9.429474926511698,6650.142936595322,9.65502757800558,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,21,log_uniform_within_published_bounds,1367708623.0,"[-0.9941588467349192,-5.545813107937105,-8.67855638053134,4.204850578905088,-3.655937208047612,-9.859929320169979,20.004994797314488,13.716881412509494,19.2813761655984,19.129038455313008,-11.181748519805703]","[-0.3187652480944522,-5.543871905171378,-8.678758174653472,4.204854842161528,5.0,-9.865433183733828,24.999999995525528,13.71685299080707,19.28038709018978,19.128319386124275,-11.171948715194457]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,2,43.31376798147043,6.581319623105265,4.261433201533073,4324.623214004947,0.6331789536877439,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,22,log_uniform_within_published_bounds,452509315.0,"[-9.325432809974124,3.951165434193113,-6.559323324572146,4.8820006097793875,0.36959835066701885,3.393786760235951,16.542828227280502,19.24572183680956,23.804124704813777,22.737438787398315,-8.769548372454496]","[-9.991703368517813,4.714974930875721,-6.5593395498878015,4.8820006097793875,5.0,4.359844623980493,17.025199561011455,18.492219211675835,23.80410740622357,22.737438756076852,-3.818563181846422]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,624,21,3.2648262479459214,1.8068830199949086,5.004434861293812,4795.208315943265,0.8506773093912922,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,23,log_uniform_within_published_bounds,4224495255.0,"[0.09042825089570883,-0.5008348119217381,-3.9960457631188993,-5.218743267132234,1.2995088852060128,-0.11853361837978404,16.786934396530494,16.70915902842468,20.665401065188615,10.930196574514797,-15.685046951598625]","[4.999999938938366,-0.8066900622824568,-1.1509217903270081,-4.379493526587799,4.999999961624762,5.0,24.999999911665256,20.440383466962388,24.35133764517445,10.93088295873999,-15.682123068486133]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,168,2,43.296883672299835,6.58003675311163,4.262192533904272,4325.1448993200365,0.6330601523750022,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,24,log_uniform_within_published_bounds,1280038842.0,"[4.035336425163219,-9.955633509007665,-6.690066840789691,1.7200105619607644,-8.25175129843974,-5.091383657517964,18.74144423733517,21.26098207019727,12.225950234289472,19.20975789486967,-14.358486961150817]","[4.021984945068829,-9.955617166526597,-6.6900554721061845,1.7200105619607644,4.999999172163565,-5.090168383871575,24.99999765727864,21.262069412567243,12.225954506475926,19.209917775898564,-14.358423010078743]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,3,43.29702557423665,6.580047535864513,4.262191176686276,4325.143966951334,0.6330602369003125,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,25,log_uniform_within_published_bounds,981456086.0,"[-7.814219585346823,-9.524087857874623,-7.248284622168377,0.3994414818109213,0.5959431155158548,-4.3946689059026225,8.055634293035029,23.54312607825452,13.263049040672419,17.389409950370176,-19.642947989807187]","[-0.41098694121566515,-6.859210843871646,-9.999999999874172,1.1794097513804547,1.117993456894365,5.0,11.996297676947924,23.60272507309636,14.775599307943104,16.8619404101904,-19.642575331125624]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300,7,41.76220663188197,6.462368500161684,1.943839838903717,2026.3182476888414,2.298494416263429,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,26,log_uniform_within_published_bounds,3521290182.0,"[-4.1567630402121925,1.673297182357942,-2.9990281613998633,1.9019737816918045,3.5509003628975737,-2.7806626428240424,10.339069056673122,10.80925915320379,12.323070690745077,15.870865008364982,-0.326154983693705]","[-10.0,-8.455966270813754,-9.78837879132826,1.488643433914566,-6.760753778504744,-9.75880460930756,11.622274894954392,22.304582020109414,13.775984803075053,25.0,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,480,13,68.19577310505814,8.258073207780258,8.237459004491825,6254.428155544732,9.11366961385485,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,27,log_uniform_within_published_bounds,4097211262.0,"[-4.344834841332178,-8.852263889457033,-8.51322798382262,-2.24225000021653,-9.794807712190961,-3.7239022790835277,17.328700458108976,22.550051691766846,8.90580549776651,8.94293169908482,-4.434980203297119]","[-3.1293009656314905,-8.568342667186517,-8.828949037466366,-2.146329505169083,0.28544331569795967,-3.9816703389017163,24.999999722180636,23.175024082237588,8.352696159423225,8.61761272135674,-4.194742247908932]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,204,4,43.2241822515032,6.574510038892876,4.26259314585128,4325.4200949263,0.6326937700430393,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,28,log_uniform_within_published_bounds,4062740597.0,"[4.9170438461728185,4.7492456166197385,-2.0367152352504236,3.5542322483410054,-0.8635557116453683,4.6789425990738085,18.457778998991966,9.197776098164585,14.772062510092374,20.27952351906264,-14.777637874540943]","[4.931835311602312,4.740436887889617,-2.0367329985009217,3.5542393536412047,4.999894208758215,4.691057641650381,24.999702613169855,9.198207889149959,14.772062510092374,20.27953062436221,-14.775994489160308]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,2,43.29691495161186,6.580039129945343,4.262191272340591,4325.1440326630345,0.6330603094479312,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,29,log_uniform_within_published_bounds,3327672095.0,"[0.8238438487604807,-9.462060973215582,2.1954189200194207,4.727001137062878,-3.2228815888383346,-9.724975225450802,18.652619709877058,17.224717300539222,10.71524125885513,12.641299075177653,-9.140542198298466]","[0.7080246940162909,-9.462408394269863,2.1952778936635298,4.727000149635499,0.8662655118320911,-9.766925156869679,19.074253192585264,17.19130377924988,10.715880369531803,12.641131827808131,-3.370902483118192]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,768,31,3.338355529023157,1.827116725615295,4.870299115582176,4715.657084799357,0.8409921514459602,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,30,log_uniform_within_published_bounds,1457535443.0,"[1.8641609844051956,2.073274328140487,-3.104739535047793,-6.2616434744291904,-2.018760956484819,-7.521721538071038,21.1459204702292,10.313330669810647,10.390563511269082,15.87739795716139,1.6066578654269499]","[4.959498212689926,2.0734549679802172,-3.104739535047793,-6.2616434744291904,-9.999999999975712,-7.518107804165167,23.16938795685812,10.316041204276672,10.390563511269082,15.87739795716139,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312,8,74.39580019543656,8.625300006112052,9.39792691973843,6640.330361175668,9.615636025759853,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,31,log_uniform_within_published_bounds,2306270794.0,"[2.480410064172885,-1.0426489747378884,-1.8221512938273765,2.7152424857475914,-9.580043433377774,-5.8561444957203825,19.109174436702226,10.032726629566426,16.96313466733676,13.607293865774086,-8.039358342133767]","[1.858492698433021,-1.0372358778842075,-1.8221512938273765,2.7152424857475914,5.0,-5.860410424885335,24.015204666858278,10.032905862913463,16.963617632767413,13.607293865774086,-7.640823642405249]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,336,7,43.293528667493256,6.579781810021762,4.2620357920634016,4325.037220339003,0.6330597926028441,,False,higher_train_mse_or_later_train_mse_tie
STD_6R4C_three_masses_plus_shunts,17,32,log_uniform_within_published_bounds,2439660659.0,"[2.9583697790171666,-9.745411039468909,-0.5349330691301866,-3.8504955129705145,-3.8386252881197516,-5.185247755271038,17.592367355573614,16.404438766116094,11.840214486061493,24.0046722333155,-9.432650549433921]","[4.56879446107356,-9.745906092458464,-0.6371907825339078,-3.8469585788574463,3.1695341927430127,-5.141107250354569,16.982492708825063,16.34750504690584,11.840602732424061,24.007944624717776,-5.494692928010967]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1320,45,3.2904633275579442,1.813963430601054,4.949942120866284,4763.150792283018,0.8510671704943409,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]","[-10.0,4.037078661400543,3.055303614204848,4.177971658368237,4.176900381130895,-4.94847305599814,-7.5791400020717,10.778902337219836,23.246502515322504,24.324343535836412,24.22241945751907,25.0,0.9042757298812648]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1414,34,3.6080944106485076,1.899498462923439,4.843380580898465,4714.006760182822,1.0267372691096286,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,2,log_uniform_within_published_bounds,866049890.0,"[-1.821978690383622,-4.846755982547457,-7.517801305622952,-4.596977593618237,0.09703640227067467,-0.9239148953586813,-5.3792406031408255,23.359960136159625,11.437777667559196,20.110669731041977,24.441320528195963,17.844660934071136,-16.129071244818856]","[-1.2913714264871112,-5.874512076325055,-9.999999998762767,-4.591320078191414,0.1014004632750424,4.99999999669798,-1.293415265503166,24.99999995120713,14.446697643536615,20.001309606471242,25.0,17.844558145406783,-16.128502266266704]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,630,8,43.29692781330334,6.580040107271637,4.262191991940807,4339.722382396211,0.6330602175435386,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,3,log_uniform_within_published_bounds,840818300.0,"[1.7877650005999879,-8.20678560446352,-2.792729865499644,-7.652789519885899,-3.9597161281308297,0.6656415463898906,-8.597650721314826,8.147087910936404,21.018002101587566,15.565905016659167,24.050908512281946,13.35540023761487,-3.3420894625781017]","[-10.0,-10.0,-2.160085466120087,-7.653517075376277,-3.97936121152115,-10.0,-10.0,25.0,8.0,15.55172200032797,24.023987512081167,13.356127827336202,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,2,78.37745153062862,8.853104061888612,4.684483232366073,4616.336477373542,4.932837792974036,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,4,log_uniform_within_published_bounds,1171200351.0,"[-2.327251571574145,-4.743036793041686,-8.481904967674424,-3.4023268832376434,-8.863748286131887,-0.2263260550296664,-9.008513934492672,13.763809522664076,10.276593294340048,21.35489277254085,14.895850452724341,10.557463190650582,-8.358334253417878]","[3.2227182326515647,-4.574771021040401,-8.541591755458779,-3.4154113247389777,-8.865055387344038,2.3723630994963054,-9.233928855325544,18.708875135851496,10.328483297434575,20.66341335450423,14.805815520863723,10.557468129168686,-3.7949701872887096]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,910,30,3.2733310643872726,1.8092349389693072,4.97914198937529,4794.950268623617,0.8484997355740359,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,5,log_uniform_within_published_bounds,3442346857.0,"[-6.639849178857639,0.49001280800512603,1.7513771971136673,1.5646147507267614,-1.090660585920478,2.3681384116743835,-2.8061381152765668,18.529438344875,10.098101026705265,12.070653743520513,9.06199870408777,24.53423272372333,-16.115326101542582]","[-6.845264985258535,4.632351158845485,1.7371876584345283,1.5530655888994842,-1.09071529771208,3.227577189578534,-2.630135255895581,23.6615085065046,10.253851716741586,12.100551957884697,9.06167256499537,24.53417516976585,-16.114945961096023]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,196,2,43.29912030602205,6.580206706937256,4.2620918473243234,4339.653585194568,0.63307596379996,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,6,log_uniform_within_published_bounds,1239435762.0,"[-3.850443502182305,-8.6666978592539,0.6112125614250807,-6.507707749587762,-8.560978810281082,-0.19848855766513118,0.9778306278224882,21.68603840428483,21.236186788421428,22.04924991135084,19.486038933692743,16.877098902234025,-10.853268748315404]","[-3.053477514993061,-8.651820997791107,0.8363967507499304,-6.500214761382657,-8.55924257507693,1.7336311831183615,1.139264709402738,24.306284692475888,21.389952027108965,22.301956874901098,19.495051196280713,16.87694189832053,-10.785490211022978]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,224,6,43.30157433848272,6.5803931750680915,4.261998955902683,4339.589769336935,0.6330894153007172,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,7,log_uniform_within_published_bounds,860613553.0,"[-7.485648605387498,-0.03826253791517331,-8.212592651960728,-0.6493949033765922,3.838206724661001,3.1475395997137703,2.442503492538334,20.11781303508687,12.155308126980215,23.413054768195696,21.303013236496955,10.991288436258943,1.1394291200152686]","[-1.876909394866628,-9.965038551724172,-1.8908784573362163,-5.322019267682189,4.418057023309656,-0.3102329237972536,3.3987719899768556,12.731302112848978,24.89643875399633,16.05660352132622,22.73955535905727,15.542194658663394,-19.999787406019827]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1162,33,41.73380123894272,6.46017037228452,1.998671109242556,2122.3448620150148,2.2630397738682198,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,8,log_uniform_within_published_bounds,4026268778.0,"[4.854411214561388,-4.153123237025116,4.050696449801162,-4.007453075783185,-1.146263292066946,4.886452830502133,3.780521132052778,18.644417940489802,15.084395227265418,16.726834659686077,10.710993463313462,18.569468609324467,1.3739986395824708]","[-2.2282705764424886,-8.941156342417246,4.015915755926083,-4.00645183282703,-1.1423665385021549,-0.4498785554757688,3.717549132771982,8.02434149097439,15.542508882837513,25.0,10.7119947061805,18.57336536254462,-19.338591016996734]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,910,16,41.89423683633281,6.47257574975626,2.3215476687548007,2560.8173931784613,1.9838985951410772,,False,higher_train_mse_or_later_train_mse_tie
STD_7R5C_four_masses_plus_shunts,18,9,log_uniform_within_published_bounds,2378145375.0,"[-9.10529751870657,-3.457642361996239,-4.542992106856608,-0.26127234608651584,-9.440266525531914,4.075965475278933,-4.079182214729996,15.715256338459932,17.473607738275113,24.026102313913846,24.807103761176702,24.601781869816193,-0.5871892080507024]","[-6.729889505457379,-5.356594053031252,-5.30566769666839,-0.2596280835920809,-9.439509089123163,1.8639833729098905,-0.23995236756915603,24.979726186830213,25.0,24.86890062090932,24.816742260683494,24.60253930622495,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,490,16,43.29854466836898,6.580162966702951,4.262110074721223,4339.66610714527,0.6330732802646629,,False,higher_train_mse_or_later_train_mse_tie
